Reporting Date;Marketing Team;Marketing Program;# Prospects;# Marketing Qualified Prospects;# Demo Prospects;# Sales Qualified Opportunities;# Opportunities Won;$ Cost;# Impressions;# Clicks
26/04/2024;paid;paid_awareness;0;0;0;0;0;$1,450;17658;42
26/04/2024;social;social;9;0;0;1;0;$0;0;0
26/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
26/04/2024;website;website;54;18;18;1;0;$0;0;0
26/04/2024;paid;paid_sponsorship;4;0;0;0;0;$5,007;0;0
26/04/2024;event;event;60;228;4;12;0;$3,150;0;0
26/04/2024;content;webinar;4;1;0;0;0;$0;0;0
26/04/2024;regional;regional;267;206;10;10.5;0;$3,815;0;0
26/04/2024;paid;paid_brand_search;135;80;126;36;4.5;$59,020;19074;11694
26/04/2024;paid;paid_social;74;13;9;12;0;$146,819;6539358;31952
26/04/2024;lifecycle;prospect_email;58;48;2;1;0;$0;0;0
25/04/2024;lifecycle;prospect_email;36;6;6;0;0;$0;0;0
25/04/2024;paid;paid_search;96;146;117;9;6;$225,620;708976;13918
25/04/2024;content;webinar;4;4;0;0;0;$0;0;0
25/04/2024;paid;listicle_leadbuy_listing;16;60;36;12;6;$74,899;3829299;664
25/04/2024;paid;paid_brand_search;27;29;75;13;21;$197,692;61638;8626
25/04/2024;paid;paid_sponsorship;4;3;0;0;0;$0;0;0
25/04/2024;website;website;22;78;15;0;0;$0;0;0
25/04/2024;paid;paid_social;86;33;12;9;3;$70,823;19948002;32462
25/04/2024;regional;regional;55;69;3;0;0;$9,864;0;0
25/04/2024;lifecycle;customer_braze_communications;0;0;2;1.6;0.8;$0;0;0
25/04/2024;social;social;2;2;0;0;0;$0;0;0
25/04/2024;paid;paid_awareness;0;0;0;0;0;$2,046;23750;114
25/04/2024;paid;abm;3;0;0;0;0;$16,995;179682;3090
25/04/2024;content;content;50;15;8;1;0;$0;0;0
25/04/2024;event;event;1971;758;8;9;1;$23,337;0;0
25/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
24/04/2024;paid;paid_brand_search;99;90;60;63;14;$66,403;20090;4055
24/04/2024;paid;paid_sponsorship;0;0;0;0;0;$0;0;0
24/04/2024;website;website;90;50;6;0;0;$0;0;0
24/04/2024;regional;regional;67;13;12;1;0;$15,539;0;0
24/04/2024;event;event;507;12;4;1;0;$311,731;0;0
24/04/2024;lifecycle;prospect_email;26;9;18;3;0;$0;0;0
24/04/2024;paid;abm;10;3;0;0;0;$24,553;187122;3474
24/04/2024;paid;paid_search;166;59;31;19.5;9;$121,306;1063899;30832
24/04/2024;content;content;25;24;2;4;0;$0;0;0
24/04/2024;paid;listicle_leadbuy_listing;26;14;22;17;0;$52,167;2084961;1107
24/04/2024;social;social;4;2;0;0;0;$0;0;0
24/04/2024;content;webinar;3;1;0;0;0;$0;0;0
24/04/2024;paid;paid_social;94;36;11;5;0;$146,908;14730800;56295
24/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
24/04/2024;lifecycle;customer_braze_communications;0;0;0;2;1;$0;0;0
24/04/2024;paid;paid_awareness;0;0;0;0;0;$951;53601;78
23/04/2024;event;event;266;196;3;4;0;$0;0;0
23/04/2024;lifecycle;customer_braze_communications;1;0;3;0;1;$0;0;0
23/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
23/04/2024;paid;paid_social;162;30;30;9;0;$158,861;15099598;61923
23/04/2024;social;social;4;9;3;3;0;$0;0;0
23/04/2024;content;content;19;26;13;3;0;$0;0;0
23/04/2024;paid;abm;2;1;0;0;0;$22,574;155673;2286
23/04/2024;paid;paid_sponsorship;26;6;0;0;0;$33,100;0;0
23/04/2024;content;webinar;3;3;0;0;0;$0;0;0
23/04/2024;website;website;32;51;21;0;1;$0;0;0
23/04/2024;paid;paid_brand_search;93;35;54;26;7.5;$61,488;61725;12261
23/04/2024;regional;regional;732;20;2;0;0;$53,407;0;0
23/04/2024;paid;listicle_leadbuy_listing;42;48;32;10;0;$28,137;2085813;1191
23/04/2024;paid;paid_awareness;2;0;0;0;0;$679;22241;30
23/04/2024;paid;paid_search;291;59;100;26;6;$128,257;654816;29712
23/04/2024;lifecycle;prospect_email;75;6;3;2;0;$0;0;0
22/04/2024;paid;paid_search;189;100;92;46.5;6;$397,235;679698;15722
22/04/2024;paid;paid_sponsorship;4;2;0;0;0;$56,923;278334;426
22/04/2024;content;content;54;13;24;3;0;$0;0;0
22/04/2024;paid;paid_brand_search;35;78;44;52.5;16;$135,721;63309;12651
22/04/2024;paid;listicle_leadbuy_listing;54;40;36;16.5;0;$46,884;5982873;327
22/04/2024;lifecycle;prospect_email;21;27;6;2;2;$0;0;0
22/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
22/04/2024;lifecycle;customer_braze_communications;3;3;2;1.5;0;$0;0;0
22/04/2024;paid;paid_social;38;32;36;4;0;$144,199;14777332;61074
22/04/2024;social;social;2;2;0;0;0;$0;0;0
22/04/2024;regional;regional;582;30;3;6.5;0;$0;0;0
22/04/2024;content;webinar;4;3;0;0;0;$0;0;0
22/04/2024;website;website;48;28;15;0;0;$0;0;0
22/04/2024;paid;abm;1;0;0;0;0;$21,582;150354;3126
22/04/2024;event;event;38;291;7;18;1.5;$223,242;0;0
22/04/2024;paid;paid_awareness;0;0;0;0;0;$916;51453;72
21/04/2024;event;event;3;3;0;0;0;$0;0;0
21/04/2024;paid;listicle_leadbuy_listing;2;1;0;0;0;$26,379;973903;159
21/04/2024;paid;paid_sponsorship;0;0;0;0;0;$0;0;0
21/04/2024;website;website;5;12;0;0;0;$0;0;0
21/04/2024;social;social;0;0;0;0;0;$0;0;0
21/04/2024;paid;paid_brand_search;33;11;6;8;0;$13,522;20592;3939
21/04/2024;content;webinar;2;2;0;0;0;$0;0;0
21/04/2024;regional;regional;6;2;0;0;0;$4,371;0;0
21/04/2024;paid;abm;9;0;0;0;0;$10,761;75242;923
21/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
21/04/2024;paid;paid_search;24;36;6;9;0;$72,964;159168;5658
21/04/2024;paid;paid_awareness;0;0;0;0;0;$1,917;62619;32
21/04/2024;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
21/04/2024;lifecycle;prospect_email;1;6;0;0;0;$0;0;0
21/04/2024;paid;paid_social;75;24;0;1;0;$106,951;15302946;30024
21/04/2024;content;content;9;6;2;0;0;$0;0;0
20/04/2024;event;event;7;3;0;0;0;$0;0;0
20/04/2024;paid;paid_brand_search;22;27;0;2;0;$11,800;6280;3762
20/04/2024;social;social;1;1;0;0;0;$0;0;0
20/04/2024;website;website;8;8;0;0;0;$0;0;0
20/04/2024;content;webinar;0;0;0;0;0;$0;0;0
20/04/2024;lifecycle;customer_braze_communications;2;0;0;0;0;$0;0;0
20/04/2024;paid;paid_sponsorship;0;0;0;0;0;$0;0;0
20/04/2024;paid;abm;2;1;0;0;0;$5,878;35043;664
20/04/2024;paid;listicle_leadbuy_listing;8;8;0;0;0;$11,540;1437714;585
20/04/2024;paid;paid_social;19;10;0;0;0;$108,655;3990521;26088
20/04/2024;lifecycle;prospect_email;2;2;0;0;0;$0;0;0
20/04/2024;paid;paid_awareness;0;0;0;0;0;$1,774;60240;24
20/04/2024;content;content;6;12;0;0;0;$0;0;0
20/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
20/04/2024;paid;paid_search;36;54;0;1;0;$26,920;118305;6495
20/04/2024;regional;regional;8;0;0;0;0;$0;0;0
19/04/2024;paid;paid_brand_search;50;32;52;29;9;$48,806;18360;7024
19/04/2024;paid;abm;3;0;0;0;0;$8,221;137373;854
19/04/2024;social;social;3;0;0;0;0;$0;0;0
19/04/2024;paid;paid_sponsorship;6;0;0;0;0;$0;0;0
19/04/2024;paid;listicle_leadbuy_listing;16;7;26;4.5;4;$22,662;2028034;303
19/04/2024;paid;paid_awareness;0;0;0;0;0;$909;33376;48
19/04/2024;regional;regional;146;24;4;18;0;$0;0;0
19/04/2024;website;website;22;44;12;2;0;$0;0;0
19/04/2024;lifecycle;prospect_email;27;4;12;2;0;$0;0;0
19/04/2024;lifecycle;customer_braze_communications;0;3;0;0;0;$0;0;0
19/04/2024;content;content;57;18;21;4.5;0;$0;0;0
19/04/2024;paid;paid_search;180;114;78;76.5;6;$273,125;526084;36519
19/04/2024;paid;paid_social;28;20;22;6;0;$79,672;21928437;20947
19/04/2024;event;event;32;6;3;0;2;$0;0;0
19/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
19/04/2024;content;webinar;1;0;0;0;0;$0;0;0
18/04/2024;paid;paid_awareness;0;0;0;0;0;$1,979;61575;64
18/04/2024;event;event;218;132;2;1;0;$82,279;0;0
18/04/2024;content;webinar;0;0;1;3;0;$0;0;0
18/04/2024;paid;paid_sponsorship;12;1;1;0;0;$0;0;0
18/04/2024;paid;paid_social;56;33;28;12;0;$82,376;21724410;41690
18/04/2024;paid;listicle_leadbuy_listing;22;18;10;4;0;$63,876;2235892;374
18/04/2024;lifecycle;prospect_email;39;12;12;0;0;$0;0;0
18/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
18/04/2024;regional;regional;102;44;3;12;0;$17,643;0;0
18/04/2024;paid;abm;6;9;0;0;0;$8,367;51865;874
18/04/2024;paid;paid_search;237;116;99;39;3;$314,502;582196;13835
18/04/2024;social;social;1;0;3;0;0;$0;0;0
18/04/2024;website;website;63;21;24;0;1;$0;0;0
18/04/2024;paid;paid_brand_search;114;123;126;60;6;$66,222;46048;12744
18/04/2024;content;content;22;22;18;0;2;$0;0;0
18/04/2024;lifecycle;customer_braze_communications;2;0;2;0;1.5;$0;0;0
17/04/2024;paid;paid_sponsorship;2;0;0;0;0;$0;0;0
17/04/2024;paid;listicle_leadbuy_listing;14;34;12;21;2;$102,709;4365664;404
17/04/2024;paid;paid_awareness;0;0;0;0;0;$1,055;53073;72
17/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
17/04/2024;event;event;30;9;9;3;0;$0;0;0
17/04/2024;paid;paid_brand_search;78;120;70;41;1;$189,638;71718;13053
17/04/2024;paid;abm;2;0;0;0;0;$8,188;110568;1704
17/04/2024;content;content;36;12;2;0;0;$0;0;0
17/04/2024;website;website;45;15;4;1;2;$0;0;0
17/04/2024;regional;regional;61;9;3;4;0;$0;0;0
17/04/2024;lifecycle;prospect_email;30;36;4;3;0;$0;0;0
17/04/2024;paid;paid_search;140;50;70;26;1;$344,920;302391;14010
17/04/2024;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
17/04/2024;social;social;9;0;0;0;0;$0;0;0
17/04/2024;paid;paid_social;114;32;26;0;0;$168,916;15031874;21216
17/04/2024;content;webinar;0;0;0;0;0;$0;0;0
16/04/2024;paid;paid_awareness;0;0;0;0;0;$1,179;38740;26
16/04/2024;paid;paid_search;189;141;108;51;6;$240,695;621462;44373
16/04/2024;content;webinar;2;0;1;3;0;$0;0;0
16/04/2024;paid;listicle_leadbuy_listing;17;44;12;9;3;$88,027;5998632;752
16/04/2024;content;content;32;39;14;1;0;$0;0;0
16/04/2024;event;event;21;15;3;0;2;$246,938;0;0
16/04/2024;paid;paid_sponsorship;19;9;0;1.5;0;$17,024;0;0
16/04/2024;lifecycle;customer_braze_communications;2;0;0;0.5;0;$0;0;0
16/04/2024;website;website;54;66;21;0;0;$0;0;0
16/04/2024;social;social;2;0;0;0;0;$0;0;0
16/04/2024;paid;abm;2;0;0;0;0;$25,254;35037;1389
16/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
16/04/2024;paid;paid_brand_search;108;32;102;17.3;12;$67,841;69375;4458
16/04/2024;lifecycle;prospect_email;57;7;3;3.4;0;$0;0;0
16/04/2024;regional;regional;40;3;2;4;3;$3,842;0;0
16/04/2024;paid;paid_social;135;33;24;0;0;$245,287;13967648;21442
15/04/2024;content;content;66;16;27;3;0;$0;0;0
15/04/2024;paid;paid_sponsorship;4;3;0;0;0;$3,425;0;0
15/04/2024;paid;paid_brand_search;30;81;60;60;6;$139,854;65403;9088
15/04/2024;paid;paid_search;88;112;45;12;6;$388,947;1023525;33558
15/04/2024;lifecycle;customer_braze_communications;0;0;3;0;0;$0;0;0
15/04/2024;paid;abm;2;3;0;0;0;$12,859;29972;558
15/04/2024;paid;listicle_leadbuy_listing;58;30;42;15;0;$33,662;3871924;744
15/04/2024;website;website;20;27;8;1;0;$0;0;0
15/04/2024;social;social;6;6;0;0;0;$0;0;0
15/04/2024;lifecycle;prospect_email;46;7;3;0;0;$0;0;0
15/04/2024;event;event;48;3;6;0;0;$0;0;0
15/04/2024;content;webinar;2;2;0;0;0;$0;0;0
15/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
15/04/2024;paid;paid_awareness;0;0;0;0;0;$12,404;17583;96
15/04/2024;regional;regional;56;28;6;0;0;$32,903;0;0
15/04/2024;paid;paid_social;35;30;30;9;2;$221,015;14404102;65652
14/04/2024;paid;abm;0;0;0;0;0;$13,628;17238;180
14/04/2024;paid;paid_brand_search;24;33;3;6;0;$34,340;14000;1502
14/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
14/04/2024;social;social;3;0;0;0;0;$0;0;0
14/04/2024;paid;paid_search;32;44;0;0;0;$69,458;263499;7344
14/04/2024;lifecycle;prospect_email;6;2;0;0;0;$0;0;0
14/04/2024;regional;regional;1;0;0;0;0;$0;0;0
14/04/2024;content;webinar;0;0;0;0;0;$0;0;0
14/04/2024;content;content;27;18;0;0;0;$0;0;0
14/04/2024;paid;paid_awareness;0;0;0;0;0;$1,033;15812;40
14/04/2024;event;event;0;0;0;0;0;$0;0;0
14/04/2024;paid;listicle_leadbuy_listing;6;14;0;0;0;$8,758;714803;387
14/04/2024;website;website;24;24;0;0;0;$0;0;0
14/04/2024;paid;paid_social;56;13;2;0;0;$100,924;5040911;17343
14/04/2024;paid;paid_sponsorship;0;2;0;0;0;$0;0;0
14/04/2024;lifecycle;customer_braze_communications;0;3;0;0;2;$0;0;0
13/04/2024;paid;paid_brand_search;24;27;0;0;4;$29,253;12412;4275
13/04/2024;paid;paid_awareness;1;0;0;0;0;$490;39003;42
13/04/2024;paid;abm;2;0;0;0;0;$14,811;18136;182
13/04/2024;lifecycle;prospect_email;18;2;0;0;0;$0;0;0
13/04/2024;content;webinar;0;0;0;0;0;$0;0;0
13/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
13/04/2024;website;website;13;28;0;0;0;$0;0;0
13/04/2024;social;social;3;2;0;0;0;$0;0;0
13/04/2024;paid;paid_sponsorship;0;0;0;0;0;$0;0;0
13/04/2024;regional;regional;6;4;0;0;0;$0;0;0
13/04/2024;paid;paid_search;28;33;0;0;0;$59,600;128964;2711
13/04/2024;content;content;16;8;0;0;0;$0;0;0
13/04/2024;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
13/04/2024;paid;listicle_leadbuy_listing;6;3;0;0;0;$34,605;504566;314
13/04/2024;event;event;1568;2658;1;0;0;$0;0;0
13/04/2024;paid;paid_social;32;10;0;0;0;$48,737;11081721;27494
12/04/2024;paid;listicle_leadbuy_listing;32;16;26;3;0;$22,967;1801785;894
12/04/2024;paid;abm;2;0;0;0;0;$6,838;29135;990
12/04/2024;lifecycle;customer_braze_communications;4;0;0;2;0;$0;0;0
12/04/2024;social;social;6;2;2;0;0;$0;0;0
12/04/2024;content;webinar;2;0;0;0;0;$0;0;0
12/04/2024;lifecycle;prospect_email;65;14;5;3;1;$0;0;0
12/04/2024;paid;paid_sponsorship;12;0;0;0;0;$0;0;0
12/04/2024;paid;paid_social;96;12;24;4.5;0;$150,465;19718391;19981
12/04/2024;website;website;54;54;12;0;1;$0;0;0
12/04/2024;paid;paid_brand_search;108;76;66;39;9;$59,489;41254;3825
12/04/2024;content;content;24;12;2;0;0;$0;0;0
12/04/2024;paid;paid_search;69;72;62;28.5;4;$198,707;696633;27478
12/04/2024;event;event;56;64;5;0;0;$0;0;0
12/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
12/04/2024;regional;regional;154;21;5;0;0;$0;0;0
12/04/2024;paid;paid_awareness;0;0;0;0;0;$490;28354;32
11/04/2024;paid;paid_brand_search;72;102;93;27;3;$70,601;23080;4109
11/04/2024;lifecycle;customer_braze_communications;10;2;1;0;0;$0;0;0
11/04/2024;paid;paid_sponsorship;38;0;0;0;0;$14,592;0;0
11/04/2024;content;content;17;18;6;0;1;$0;0;0
11/04/2024;lifecycle;prospect_email;96;34;3;2;0;$0;0;0
11/04/2024;paid;paid_search;276;165;72;35;2;$217,914;253549;42105
11/04/2024;paid;paid_social;96;10;33;2;0;$151,597;13225216;20527
11/04/2024;website;website;63;57;6;0;0;$0;0;0
11/04/2024;paid;listicle_leadbuy_listing;17;42;22;3;3;$32,186;6017241;356
11/04/2024;social;social;4;2;1;0;0;$0;0;0
11/04/2024;content;webinar;3;0;0;0;0;$0;0;0
11/04/2024;paid;abm;5;4;0;0;0;$14,007;103998;600
11/04/2024;regional;regional;33;75;2;13.5;0;$33,380;0;0
11/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
11/04/2024;event;event;34;12;0;0;0;$18,740;0;0
11/04/2024;paid;paid_awareness;0;2;0;0;0;$467;13749;36
10/04/2024;paid;paid_awareness;0;0;0;0;0;$1,617;51882;44
10/04/2024;event;event;352;417;1;4;1;$279,383;0;0
10/04/2024;social;social;12;0;1;0;0;$0;0;0
10/04/2024;content;webinar;3;3;0;0;0;$0;0;0
10/04/2024;paid;abm;2;4;0;0;0;$13,667;33578;978
10/04/2024;paid;paid_brand_search;141;38;56;60.6;3.2;$213,004;26607;14163
10/04/2024;regional;regional;63;16;6;4;0;$0;0;0
10/04/2024;lifecycle;prospect_email;30;5;2;2;0;$0;0;0
10/04/2024;paid;paid_sponsorship;5;10;0;0;0;$28,611;0;0
10/04/2024;content;content;45;16;18;0;0;$0;0;0
10/04/2024;paid;paid_search;95;86;30;11;2;$198,468;475818;25776
10/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
10/04/2024;website;website;20;63;6;1;3;$0;0;0
10/04/2024;paid;listicle_leadbuy_listing;50;56;9;24;0;$59,590;2043666;656
10/04/2024;paid;paid_social;22;42;7;4;3.6;$229,055;21942486;49722
10/04/2024;lifecycle;customer_braze_communications;2;2;1;0;1;$0;0;0
09/04/2024;paid;abm;1;3;0;0;0;$18,845;65042;1065
09/04/2024;lifecycle;customer_braze_communications;4;0;1;0;0;$0;0;0
09/04/2024;paid;paid_brand_search;56;90;21;20;18;$251,410;32036;18747
09/04/2024;content;webinar;0;0;4;0;0;$0;0;0
09/04/2024;event;event;30;18;2;0;0;$0;0;0
09/04/2024;paid;paid_social;132;17;15;8;2;$153,851;8094440;36928
09/04/2024;lifecycle;prospect_email;21;5;9;3;1;$0;0;0
09/04/2024;content;content;38;27;12;3;0;$0;0;0
09/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
09/04/2024;paid;paid_search;255;45;62;24;0;$338,425;251175;26384
09/04/2024;website;website;21;17;3;0;0;$0;0;0
09/04/2024;social;social;22;15;0;2;0;$0;0;0
09/04/2024;paid;listicle_leadbuy_listing;50;75;24;5;6;$27,576;2086927;951
09/04/2024;regional;regional;116;46;4;6;0;$0;0;0
09/04/2024;paid;paid_sponsorship;9;0;0;0;0;$0;0;0
09/04/2024;paid;paid_awareness;0;0;0;0;0;$938;30844;32
08/04/2024;lifecycle;prospect_email;9;3;3;0;0;$0;0;0
08/04/2024;paid;paid_awareness;2;1;0;0;0;$1,253;38548;24
08/04/2024;lifecycle;customer_braze_communications;3;2;2;0;1.6;$0;0;0
08/04/2024;paid;paid_social;45;20;17;4;1;$138,840;15673030;105261
08/04/2024;paid;paid_sponsorship;6;3;0;0;0;$0;0;0
08/04/2024;paid;paid_brand_search;96;34;90;21;6;$142,791;54258;9176
08/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
08/04/2024;regional;regional;28;18;3;3;0;$0;0;0
08/04/2024;event;event;36;6;6;7.5;0;$0;0;0
08/04/2024;social;social;10;3;3;0;0;$0;0;0
08/04/2024;paid;abm;2;0;0;0;0;$18,430;31043;960
08/04/2024;paid;paid_search;89;45;76;30;3;$92,312;701802;25618
08/04/2024;paid;listicle_leadbuy_listing;14;17;42;4;0;$70,130;1526169;771
08/04/2024;website;website;63;28;12;2;0;$0;0;0
08/04/2024;content;content;48;13;14;0;0.2;$0;0;0
08/04/2024;content;webinar;0;0;0;0;0;$0;0;0
07/04/2024;website;website;18;10;0;0;0;$0;0;0
07/04/2024;lifecycle;prospect_email;6;2;0;0;0;$0;0;0
07/04/2024;paid;paid_search;69;10;0;0;0.5;$53,579;189636;4549
07/04/2024;social;social;27;4;0;0;0;$0;0;0
07/04/2024;paid;paid_sponsorship;0;0;0;0;0;$0;0;0
07/04/2024;paid;paid_awareness;0;0;0;0;0;$1,721;38020;16
07/04/2024;regional;regional;12;0;0;0;0;$0;0;0
07/04/2024;paid;paid_social;34;16;0;0;0;$94,820;12068958;63972
07/04/2024;paid;listicle_leadbuy_listing;5;5;0;1;0;$34,691;1542244;166
07/04/2024;content;content;4;4;0;0;0;$0;0;0
07/04/2024;content;webinar;2;0;0;0;0;$0;0;0
07/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
07/04/2024;event;event;6;1;0;0;0;$0;0;0
07/04/2024;lifecycle;customer_braze_communications;0;0;0;0;2;$0;0;0
07/04/2024;paid;paid_brand_search;36;10;0;6;2;$17,755;16894;1477
07/04/2024;paid;abm;2;1;0;0;0;$8,723;66099;220
06/04/2024;lifecycle;prospect_email;9;2;0;0;0;$0;0;0
06/04/2024;paid;paid_brand_search;15;13;0;0;0;$16,434;6582;1442
06/04/2024;paid;listicle_leadbuy_listing;5;6;0;0;0;$32,707;1378964;161
06/04/2024;paid;paid_search;66;9;0;0;1;$55,868;41829;2390
06/04/2024;event;event;30;0;0;0;0;$0;0;0
06/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
06/04/2024;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
06/04/2024;paid;paid_social;23;9;3;0;0;$88,370;14065635;52996
06/04/2024;social;social;7;2;0;0;0;$0;0;0
06/04/2024;content;webinar;0;0;0;0;0;$0;0;0
06/04/2024;website;website;8;10;0;0;0;$0;0;0
06/04/2024;paid;abm;0;0;0;0;0;$13,962;81090;663
06/04/2024;content;content;20;3;0;0;0;$0;0;0
06/04/2024;regional;regional;15;9;0;0;0;$0;0;0
06/04/2024;paid;paid_sponsorship;2;0;0;0;0;$0;0;0
06/04/2024;paid;paid_awareness;0;0;0;0;0;$316;15856;4
05/04/2024;paid;abm;6;1;0;0;0;$6,472;111924;921
05/04/2024;paid;listicle_leadbuy_listing;27;41;14;6;0;$56,078;3142798;263
05/04/2024;paid;paid_social;58;10;20;8;0;$68,921;7648618;108462
05/04/2024;lifecycle;prospect_email;18;2;4;0;0;$0;0;0
05/04/2024;paid;paid_awareness;0;0;0;0;0;$903;22198;18
05/04/2024;website;website;66;38;21;2;0;$0;0;0
05/04/2024;content;content;16;9;15;0.2;0;$0;0;0
05/04/2024;lifecycle;customer_braze_communications;1;0;0;2.4;0;$0;0;0
05/04/2024;paid;paid_search;198;114;87;7.5;2;$254,738;424080;33705
05/04/2024;paid;paid_sponsorship;3;0;0;1.5;0;$2,384;61802;60
05/04/2024;event;event;10;12;4;12;0;$0;0;0
05/04/2024;paid;paid_brand_search;22;69;69;13;6;$126,308;80832;9386
05/04/2024;regional;regional;30;3;3;1;0;$0;0;0
05/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
05/04/2024;social;social;3;0;2;2;0;$0;0;0
05/04/2024;content;webinar;0;3;2;0;0;$0;0;0
04/04/2024;lifecycle;prospect_email;52;8;4;1;3;$0;0;0
04/04/2024;paid;paid_awareness;0;0;0;0;0;$4,559;51276;54
04/04/2024;paid;listicle_leadbuy_listing;15;15;7;5;3;$22,504;1580459;321
04/04/2024;content;content;75;24;24;0;0;$0;0;0
04/04/2024;content;webinar;0;0;0;0;0;$0;0;0
04/04/2024;paid;paid_search;178;76;54;37.5;3;$276,153;260015;37677
04/04/2024;social;social;21;1;4;2;0;$0;0;0
04/04/2024;paid;paid_social;44;10;22;10.4;4;$140,674;15718510;42817
04/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
04/04/2024;website;website;60;27;30;0;0;$0;0;0
04/04/2024;lifecycle;customer_braze_communications;6;0;0;1.5;0;$0;0;0
04/04/2024;paid;paid_sponsorship;2;0;0;0;0;$25,448;1689;103
04/04/2024;paid;abm;0;0;0;0;0;$19,279;120858;670
04/04/2024;paid;paid_brand_search;27;60;96;14.2;4;$141,904;54776;9744
04/04/2024;regional;regional;26;18;2;3.6;0;$0;0;0
04/04/2024;event;event;33;6;9;5.4;0;$0;0;0
03/04/2024;paid;paid_sponsorship;6;3;0;0;0;$30,995;0;0
03/04/2024;event;event;12;2;3;3;0;$0;0;0
03/04/2024;regional;regional;30;15;3;2;0;$0;0;0
03/04/2024;paid;paid_search;86;147;102;32.1;3;$314,807;795777;27376
03/04/2024;paid;paid_brand_search;80;68;74;10.8;12;$215,307;26975;9390
03/04/2024;content;webinar;4;6;0;0;0;$0;0;0
03/04/2024;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
03/04/2024;social;social;9;2;8;0;0;$0;0;0
03/04/2024;paid;listicle_leadbuy_listing;36;13;16;6;1;$55,715;1727113;316
03/04/2024;paid;paid_awareness;0;0;0;0;0;$480;26912;24
03/04/2024;paid;paid_social;231;32;15;1.5;3;$71,286;25707663;45356
03/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
03/04/2024;website;website;46;25;22;0;0;$0;0;0
03/04/2024;paid;abm;0;0;0;0;0;$18,425;65724;427
03/04/2024;lifecycle;prospect_email;37;30;3;2;0;$0;0;0
03/04/2024;content;content;52;45;28;0;0;$0;0;0
02/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
02/04/2024;paid;paid_sponsorship;6;0;0;2;0;$9,537;0;0
02/04/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
02/04/2024;website;website;63;25;10;0;0;$0;0;0
02/04/2024;regional;regional;102;21;4;3;0.8;$0;0;0
02/04/2024;paid;abm;0;0;0;0;0;$6,371;32134;317
02/04/2024;content;content;52;11;22;0;0;$0;0;0
02/04/2024;paid;paid_search;144;110;31;19.5;12;$164,272;247261;14157
02/04/2024;paid;paid_brand_search;40;90;66;38;8;$66,502;52254;14571
02/04/2024;lifecycle;customer_braze_communications;3;0;0;0;1.8;$0;0;0
02/04/2024;content;webinar;6;0;3;1;0;$0;0;0
02/04/2024;social;social;30;3;0;0;0;$0;0;0
02/04/2024;lifecycle;prospect_email;39;15;6;0;0;$0;0;0
02/04/2024;paid;listicle_leadbuy_listing;15;16;14;12;3;$25,868;3639442;300
02/04/2024;paid;paid_social;41;60;9;9;0;$213,152;17676760;104664
02/04/2024;event;event;39;6;15;0;0;$0;0;0
01/04/2024;event;event;34;14;0;1;0;$0;0;0
01/04/2024;paid;abm;0;0;0;0;0;$18,287;83886;598
01/04/2024;paid;paid_social;76;84;14;1;0;$136,284;26446104;99032
01/04/2024;lifecycle;prospect_email;6;12;3;0;0;$0;0;0
01/04/2024;lifecycle;customer_braze_communications;4;0;0;2;0;$0;0;0
01/04/2024;regional;regional;45;15;2;0;3;$243,194;0;0
01/04/2024;content;webinar;0;0;0;0;0;$0;0;0
01/04/2024;paid;paid_sponsorship;9;3;2;0;0;$78,876;0;12
01/04/2024;paid;listicle_leadbuy_listing;10;6;10;0;1;$40,918;1562944;1065
01/04/2024;paid;paid_search;140;154;48;21;0;$72,154;220346;41847
01/04/2024;paid;paid_brand_search;60;69;27;24;6;$49,173;21618;4098
01/04/2024;paid;paid_other;0;0;0;0;0;$0;0;0
